ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-514612,Source2,3,2022-09-06 13:08:04,2022-09-06 14:07:02,34.068484999999995,-117.839706,,,0.0,#4 #5 lane blocked due to crash on I-10 Eastbound at Exit 40 The Mall.,The Mall,Covina,Los Angeles,CA,91724,US,US/Pacific,KPOC,2022-09-06 17:47:00,97.0,97.0,34.0,38.44,10.0,WSW,12.0,,Mostly Cloud,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-514613,Source2,2,2022-09-06 18:16:45,2022-09-06 19:01:18,34.120521999999994,-117.875999,,,0.699999988079071,Exit ramp from I-210 Eastbound at Exit 42 to Grand Ave South Southbound lane blocked due to crash.,W Alford St,Glendora,Los Angeles,CA,91740-4905,US,US/Pacific,KPOC,2022-09-06 17:47:00,97.0,97.0,34.0,38.44,10.0,WSW,12.0,,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514614,Source2,1,2022-09-06 18:36:25,2022-09-06 19:06:09,34.136398,-117.542549,,,1.0599999427795408,Exit ramp from CA-210 Eastbound at Exit 61 to Day Creek Blvd Southbound lane blocked due to crash.,CA-210 E,Rancho Cucamonga,San Bernardino,CA,91739,US,US/Pacific,KONT,2022-09-06 18:53:00,93.0,93.0,37.0,28.82,10.0,SW,12.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514615,Source2,1,2022-09-06 18:40:37,2022-09-06 19:09:07,40.088638,-123.94503,,,0.0,Crash on Ettersburg Honeydew Rd at Briceland Thorne Rd.,Ettersburg Rd,Garberville,Humboldt,CA,95542,US,US/Pacific,KO87,2022-09-06 18:35:00,63.0,63.0,77.0,29.47,6.0,NW,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514616,Source2,3,2022-09-06 21:10:27,2022-09-06 22:09:42,35.342739,-78.558228,,,0.0,Left lane blocked due to crash on I-95 Northbound at Exit 77 Sadler Rd.,I-95 S,Dunn,Harnett,NC,28334,US,US/Eastern,KHRJ,2022-09-06 21:15:00,75.0,75.0,94.0,29.75,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514617,Source3,2,2022-09-06 18:36:10,2022-09-06 19:05:13,32.363129,-86.16969300000002,,,2.2799999713897705,Exit ramp from I-85 Westbound to Taylor Rd lane blocked and shoulder blocked due to crash.,AL-8 W,Montgomery,Montgomery,AL,36117,US,US/Central,KMXF,2022-09-06 18:55:00,80.0,80.0,72.0,29.82,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514618,Source2,2,2022-09-06 13:08:06,2022-09-06 13:37:45,40.428207,-74.52016400000002,,,0.0,Lane blocked due to crash on US-1 Northbound at Black Horse Ln.,US-1,Monmouth Junction,Middlesex,NJ,08852,US,US/Eastern,KTTN,2022-09-06 12:53:00,68.0,68.0,93.0,29.73,10.0,ESE,8.0,0.04,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514619,Source2,2,2022-09-06 21:03:42,2022-09-06 22:00:16,40.771542,-73.994209,,,0.0,Two lanes blocked due to crash on NY-9A 12th Ave Southbound at 57th St.,W 57th St,New York,New York,NY,10019,US,US/Eastern,KNYC,2022-09-06 21:11:00,68.0,68.0,96.0,29.93,2.0,ENE,9.0,0.01,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-514620,Source2,2,2022-09-06 21:03:02,2022-09-06 22:00:13,40.960346,-73.79335,,,0.0,Right lane blocked due to crash on Hutchinson River Pkwy Southbound at Exit 9C Wilmot Rd.,Hutchinson River Pkwy,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2022-09-06 20:56:00,67.0,67.0,93.0,29.57,2.0,E,10.0,0.04,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514621,Source2,2,2022-09-06 19:53:46,2022-09-06 21:23:20,33.281441,-87.804672,,,0.0,Lane blocked due to crash on US-82 Westbound at Elrod Rd.,Elrod Rd,Elrod,Tuscaloosa,AL,35458,US,US/Central,KTCL,2022-09-06 19:53:00,78.0,78.0,87.0,29.85,9.0,SSW,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-514623,Source2,1,2022-09-06 18:50:34,2022-09-06 20:05:45,37.82922,-122.29425,,,0.0599999986588954,Crash on entry ramp to I-80 Westbound from Powell St Eastbound.,I-80 W,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2022-09-06 18:53:00,81.0,81.0,42.0,29.79,10.0,NNW,12.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514624,Source3,3,2022-09-06 15:57:25,2022-09-06 16:41:54,33.95256,-84.129684,,,0.0,Two lanes blocked due to crash on I-85 Southbound at Pleasant Hill Rd.,I-85,Duluth,Gwinnett,GA,30096,US,US/Eastern,KLZU,2022-09-06 15:56:00,83.0,83.0,63.0,28.91,10.0,VAR,5.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514625,Source2,2,2022-09-06 18:11:05,2022-09-06 19:05:14,40.378277,-77.006279,,,0.0,Lane blocked due to crash on US-22 Eastbound at PA-325 Mountain Rd.,Riverview Rd,Dauphin,Dauphin,PA,17018,US,US/Eastern,KCXY,2022-09-06 17:56:00,79.0,79.0,72.0,29.56,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514626,Source2,3,2022-09-06 20:01:58,2022-09-06 21:31:32,34.140984,-118.186089,,,12.09000015258789,Main roadway closed due to crash on CA-134 both ways between Glendale Ave and Colorado Blvd. SigAlert issued.,N Figueroa St,Los Angeles,Los Angeles,CA,90041-1712,US,US/Pacific,KCQT,2022-09-06 19:47:00,78.0,78.0,76.0,29.65,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-514627,Source2,1,2022-09-06 19:22:42,2022-09-06 20:07:45,36.97826,-121.508522,,,0.0,Lane blocked due to crash on CR-G7 Bloomfield Ave Southbound around Frazier Lake Rd.,Frazier Lake Rd,Gilroy,Santa Clara,CA,95020-8017,US,US/Pacific,KE16,2022-09-06 19:15:00,88.0,88.0,31.0,29.52,10.0,SE,10.0,,Snow,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-514628,Source3,1,2022-09-06 21:28:21,2022-09-06 22:27:35,35.670254,-121.278389,,,0.0,Crash on CA-1 Northbound at Piedras Blancas Lighthouse Rd.,Highway 1,San Simeon,San Luis Obispo,CA,93452,US,US/Pacific,K87Q,2022-09-06 21:56:00,75.0,75.0,57.0,29.66,10.0,CALM,0.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514629,Source2,3,2022-09-06 21:47:12,2022-09-06 22:15:21,33.200954,-117.12812,,,0.0,#2 lane blocked due to crash on I-15 Southbound at CR-S12 Deer Springs Rd.,I-15,Escondido,San Diego,CA,92026,US,US/Pacific,KCRQ,2022-09-06 21:53:00,77.0,77.0,76.0,29.54,10.0,W,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514630,Source2,2,2022-09-06 18:58:41,2022-09-06 19:58:36,37.26173,-121.80026200000002,,,2.359999895095825,Exit ramp from US-101 Southbound at Exit 378 to Blossom Hill Rd Westbound lane blocked due to crash.,Bayshore Fwy S,San Jose,Santa Clara,CA,95111,US,US/Pacific,KRHV,2022-09-06 15:47:00,109.0,109.0,16.0,29.61,10.0,WNW,8.0,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514631,Source2,1,2022-09-06 18:59:52,2022-09-06 20:06:56,37.75396,-121.484863,,,0.0,Crash on Grant Line Rd at Byron Rd.,W Byron Rd,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2022-09-06 18:55:00,105.0,105.0,19.0,29.69,10.0,NW,14.0,0.0,Mostly Cloud,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-514632,Source2,2,2022-09-06 18:57:58,2022-09-06 19:27:38,34.063148,-117.807449,,,0.4000000059604645,Entry ramp to Ca-57 Southbound at Exits 42A 42B from I-10 Eastbound lane blocked due to crash.,E Campus Dr,Pomona,Los Angeles,CA,91768,US,US/Pacific,KPOC,2022-09-06 19:47:00,91.0,91.0,41.0,38.47,10.0,W,7.0,,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514633,Source2,3,2022-09-06 05:08:20,2022-09-06 05:50:50,38.791626,-77.17319499999998,,,0.0,Left lane closed and left hand shoulder closed due to crash on I-95 Northbound at Exit 169 I-395 .,Capital Beltway,Alexandria,Fairfax,VA,22312,US,US/Eastern,KDCA,2022-09-06 04:57:00,74.0,74.0,91.0,29.92,5.0,S,8.0,0.02,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514634,Source3,2,2022-09-06 05:20:33,2022-09-06 06:06:21,39.351254,-77.39304399999997,,,0.0,Queueing traffic and right hand shoulder closed due to crash on I-270 Southbound after Exit 31 MD-85.,I-270,Frederick,Frederick,MD,21704,US,US/Eastern,KFDK,2022-09-06 05:25:00,68.0,68.0,100.0,29.61,3.0,ENE,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-514635,Source2,1,2022-09-06 03:42:20,2022-09-06 04:48:17,41.789768,-87.90052,,,0.0,Crash on 55th St at Grand Ave.,55th St,Western Springs,Cook,IL,60558,US,US/Central,KMDW,2022-09-06 03:53:00,70.0,70.0,81.0,29.41,10.0,NNW,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514637,Source2,2,2022-09-06 05:17:28,2022-09-06 06:02:30,42.435696,-71.020264,,,0.0,Left lane blocked due to crash on US-1 Cutler Hwy Northbound near Lynn St.,Northeast Expy S,Revere,Suffolk,MA,02151,US,US/Eastern,KBOS,2022-09-06 05:21:00,63.0,63.0,90.0,30.08,7.0,ESE,7.0,0.02,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-514638,Source2,3,2022-09-06 20:49:32,2022-09-06 21:50:16,39.909054,-104.824493,,,0.0,Right lane blocked due to crash on I-76 Eastbound before Exit 16 CO-2.,I-76,Brighton,Adams,CO,80603,US,US/Mountain,KDEN,2022-09-06 20:53:00,82.0,82.0,16.0,24.76,10.0,S,9.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-514639,Source2,3,2022-09-06 21:54:32,2022-09-06 22:55:37,38.939724,-94.565048,,,0.0,Two lanes blocked due to crash on I-435 Westbound before Exit 73 104th St.,I-435 W,Kansas City,Jackson,MO,64131,US,US/Central,KMKC,2022-09-06 21:54:00,77.0,77.0,64.0,29.3,10.0,ENE,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514640,Source2,2,2022-09-06 20:40:45,2022-09-06 21:25:55,37.72316,-122.400932,,,0.0,#1 #2 lane blocked due to crash on US-101 Northbound before Silver Ave.,US-101,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-09-06 20:56:00,72.0,72.0,68.0,29.81,10.0,NW,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-514641,Source2,3,2022-09-06 19:05:03,2022-09-06 20:04:50,33.993362,-118.06916,,,0.0,#1 #2 lane blocked and HOV lane blocked due to crash on I-605 Northbound before CA-72 Whittier Blvd. SigAlert issued.,I-605 N,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,2022-09-06 18:53:00,86.0,86.0,53.0,29.71,10.0,S,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514642,Source2,2,2022-09-06 20:47:38,2022-09-06 21:16:54,34.072739,-118.073593,,,0.479999989271164,Entry ramp to I-10 Westbound from Rosemead Blvd Southbound lane blocked due to crash.,I-10 W,Rosemead,Los Angeles,CA,91770,US,US/Pacific,KEMT,2022-09-06 20:53:00,80.0,80.0,74.0,29.76,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514643,Source2,1,2022-09-06 22:03:43,2022-09-06 23:03:23,45.127941,-93.355911,,,0.0,Crash on MN-610 Westbound at CR-14 Zane Ave.,MN-610 W,Minneapolis,Hennepin,MN,55443,US,US/Central,KMIC,2022-09-06 21:53:00,73.0,73.0,79.0,29.19,10.0,S,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514645,Source2,2,2022-09-06 05:14:13,2022-09-06 06:05:00,40.051804,-75.524277,,,5.579999923706055,Lane blocked due to crash on US-202 Southbound between Chesterbrook Blvd and Swedesford Rd.,US-202 S,Malvern,Chester,PA,19355,US,US/Eastern,KOQN,2022-09-06 05:15:00,68.0,68.0,100.0,29.28,1.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-514646,Source2,2,2022-09-06 04:07:24,2022-09-06 04:38:00,40.231117,-76.436356,,,30.670000076293945,Crash on I-76 Eastbound between Exit 247 I-283 Exits 1A 1B Harrisburg East Interchange and Exit 266 PA-72 Lebanon Rd.,Lebanon-Lancaster Interchange,Manheim,Lancaster,PA,17545,US,US/Eastern,KLNS,2022-09-06 03:53:00,72.0,72.0,93.0,29.54,3.0,S,5.0,0.12,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514647,Source2,2,2022-09-06 01:58:15,2022-09-06 03:03:50,47.313721,-122.296944,,,1.9700000286102293,Exit ramp from I-5 Northbound to 320th St Eastbound lane blocked due to crash.,I-5 N,Federal Way,King,WA,98003,US,US/Pacific,KSEA,2022-09-06 01:53:00,59.0,59.0,64.0,29.6,10.0,NE,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514648,Source2,3,2022-09-06 01:24:09,2022-09-06 02:45:46,37.386604,-121.905563,,,0.0,#1-2 lane blocked due to crash on I-880 Southbound at Exit 5 Brokaw Rd.,I-880,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2022-09-06 01:53:00,81.0,81.0,35.0,29.67,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514649,Source2,3,2022-09-06 01:23:32,2022-09-06 04:03:27,37.689621,-122.13343,,,1.1299999952316284,Entry ramp to I-880 Southbound at Exits 16A 17A from I-238 Northbound lane blocked due to crash.,Hesperian Blvd,San Leandro,Alameda,CA,94578,US,US/Pacific,KHWD,2022-09-06 00:54:00,75.0,75.0,66.0,29.69,10.0,CALM,0.0,0.0,Rain,False,True,False,False,False,False,False,False,False,False,True,False,False,Night,Night,Night,Night
A-514650,Source2,2,2022-09-06 05:00:11,2022-09-06 05:45:12,41.824085,-71.433983,,,0.0,Right lane blocked and right hand shoulder blocked due to crash on US-6 Huntington Expy Eastbound at Atwells Ave.,Huntington Expy,Providence,Providence,RI,02909,US,US/Eastern,KPVD,2022-09-06 04:57:00,62.0,62.0,96.0,30.03,3.0,NNE,6.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-514651,Source2,2,2022-09-06 05:10:47,2022-09-06 06:42:30,41.970291,-71.295868,,,0.0,Crash on I-95 Southbound near Robert F Toner Blvd.,I-95 S,Attleboro Falls,Bristol,MA,02763,US,US/Eastern,KSFZ,2022-09-06 05:11:00,61.0,61.0,100.0,29.62,1.0,SE,6.0,0.16,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-514653,Source2,3,2022-09-06 22:40:14,2022-09-06 23:09:48,40.845249,-73.92643699999998,,,0.0,Three lanes blocked due to crash on I-87 Southbound at Sedgwick Ave.,Major Deegan Expy,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2022-09-06 22:31:00,69.0,69.0,81.0,29.99,10.0,ENE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514654,Source2,3,2022-09-06 22:15:12,2022-09-06 22:44:44,40.32321500000001,-84.162384,,,0.0,Lane blocked due to crash on I-75 Northbound after Exit 94 CR-25A.,I-75,Sidney,Shelby,OH,45365,US,US/Eastern,KEDJ,2022-09-06 22:15:00,64.0,64.0,94.0,28.93,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514655,Source2,2,2022-09-06 22:16:25,2022-09-06 22:45:44,40.448132,-78.584641,,,0.0,Lane blocked due to crash on Level Rd both ways from Coach Rd to Lundberg Dr.,Lundberg Dr,Lilly,Cambria,PA,15938,US,US/Eastern,KJST,2022-09-06 22:37:00,66.0,66.0,93.0,27.67,9.0,ENE,5.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514656,Source2,3,2022-09-06 22:50:54,2022-09-06 23:20:19,37.408867,-79.083527,,,0.0,Right lane closed due to crash on US-29 Madison Heights Byp Southbound at VA-210 Old Town Conn.,US-29 N,Madison Heights,Amherst,VA,24572,US,US/Eastern,KLYH,2022-09-06 22:54:00,72.0,72.0,91.0,29.0,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514657,Source2,1,2022-09-06 19:53:09,2022-09-06 20:36:30,37.637829,-121.158897,,,0.0,Crash on CA-132 Maze Blvd Eastbound at Paradise Rd.,N Gates Rd,Modesto,Stanislaus,CA,95358,US,US/Pacific,KMOD,2022-09-06 19:53:00,100.0,100.0,25.0,29.62,10.0,WNW,9.0,0.0,Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
A-514658,Source2,3,2022-09-06 22:55:22,2022-09-06 23:24:55,28.508698,-81.419014,,,0.0,Three lanes blocked due to crash on I-4 Westbound at Exit 79 CR-423 John Young Pkwy.,S John Young Pkwy,Orlando,Orange,FL,32805,US,US/Eastern,KORL,2022-09-06 22:53:00,83.0,83.0,72.0,29.92,10.0,SSE,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514659,Source2,3,2022-09-06 23:00:25,2022-09-06 23:30:01,25.832685,-80.206253,,,0.0,Four lanes blocked due to crash on I-95 Northbound at Exit 6A 5th Pl.,NW 62nd St,Miami,Miami-Dade,FL,33150-4499,US,US/Eastern,KOPF,2022-09-06 23:04:00,80.0,80.0,74.0,30.03,10.0,W,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514660,Source2,2,2022-09-06 20:04:52,2022-09-06 20:34:30,34.153721000000004,-118.340118,,,0.0,#2 lane blocked due to crash on CA-134 Westbound at Hollywood Way.,CA-134 W,Burbank,Los Angeles,CA,91505,US,US/Pacific,KBUR,2022-09-06 19:53:00,88.0,88.0,46.0,29.02,10.0,SE,8.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-514661,Source2,3,2022-09-06 22:13:21,2022-09-06 23:12:48,25.889477,-80.209641,,,0.0,Left express lane blocked due to crash on I-95 Southbound at Exit 10A FL-922 125th St.,NW 125th St,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2022-09-06 22:13:00,82.0,82.0,76.0,30.04,10.0,WNW,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-514663,Source2,2,2022-09-06 04:55:02,2022-09-06 05:56:58,35.16124,-80.878403,,,0.0,Crash on Old Pineville Rd at Griffith Rd.,Griffith Rd,Charlotte,Mecklenburg,NC,28217-3524,US,US/Eastern,KCLT,2022-09-06 04:52:00,74.0,74.0,97.0,29.19,10.0,SSW,3.0,0.01,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514664,Source2,1,2022-09-06 21:19:00,2022-09-06 21:48:34,32.326321,-86.29921,,,0.0,Crash on AL-9 Norman Bridge Rd both ways at South Blvd.,E South Blvd,Montgomery,Montgomery,AL,36105-3220,US,US/Central,KMXF,2022-09-06 20:55:00,76.0,76.0,82.0,29.85,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514665,Source2,3,2022-09-06 19:58:04,2022-09-06 20:27:35,42.300102,-85.079636,,,0.0,Lane blocked due to crash on I-94 Westbound after Exit 104 11 Mile Rd.,I-94 W,Battle Creek,Calhoun,MI,49014,US,US/Eastern,KBTL,2022-09-06 19:53:00,71.0,71.0,75.0,29.11,10.0,NNE,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514666,Source2,3,2022-09-06 17:00:33,2022-09-06 17:30:16,33.801388,-118.114632,,,0.0,#1 #2 lane blocked due to crash on I-405 Northbound at Woodruff Ave.,Woodruff Ave,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,2022-09-06 16:53:00,96.0,96.0,33.0,29.73,10.0,W,6.0,0.0,Snow,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514667,Source2,3,2022-09-06 18:20:28,2022-09-06 19:05:07,31.777538,-106.434456,,,0.0,One lane blocked due to crash on I-10 Westbound at Raynolds St.,I-10,El Paso,El Paso,TX,79903,US,US/Mountain,KELP,2022-09-06 17:51:00,90.0,90.0,19.0,26.07,10.0,E,15.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514668,Source2,1,2022-09-06 16:48:36,2022-09-06 17:33:17,33.842040999999995,-118.286827,,,0.0,Lane blocked due to crash on Torrance Blvd at Hamilton Ave.,Hamilton Ave,Torrance,Los Angeles,CA,90502,US,US/Pacific,KTOA,2022-09-06 16:47:00,84.0,84.0,62.0,29.69,10.0,W,12.0,,Mostly Cloud,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514669,Source2,3,2022-09-06 17:33:14,2022-09-06 18:02:48,34.311882000000004,-117.474869,,,0.0,Fast lane blocked due to crash on I-15 Northbound before Exit 131 CA-138.,Barstow Fwy N,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2022-09-06 17:59:00,100.0,100.0,16.0,28.61,10.0,WSW,13.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514670,Source2,1,2022-09-06 04:11:34,2022-09-06 05:14:47,30.240351,-92.210182,,,0.0,Crash on Toby Mouton Rd near LA-719.,Toby Mouton Rd,Duson,Lafayette,LA,70529-3004,US,US/Central,KLFT,2022-09-06 03:53:00,77.0,77.0,90.0,29.96,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514672,Source2,3,2022-09-06 04:01:58,2022-09-06 04:31:14,38.849499,-77.22013100000002,,,0.0,Right hand shoulder closed and right lane closed due to crash on I-495 Southbound after Exit 50 US-50.,I-495 Express Lanes,Annandale,Fairfax,VA,22003,US,US/Eastern,KDAA,2022-09-06 04:05:00,72.0,72.0,100.0,29.84,8.0,SE,5.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
